code,geog_level,period,med,mad
annual-personal-wellbeing-estimates-Worthwhile mean score (where 10 is 'completely worthwhile'),upper,2021,7.76,0.13343399999999978
annual-personal-wellbeing-estimates-Worthwhile mean score (where 10 is 'completely worthwhile'),upper,2020,7.7,0.1186080000000001
annual-personal-wellbeing-estimates-Worthwhile mean score (where 10 is 'completely worthwhile'),upper,2018,7.89,0.1334340000000011
annual-personal-wellbeing-estimates-Worthwhile mean score (where 10 is 'completely worthwhile'),upper,2017,7.89,0.1334340000000011
annual-personal-wellbeing-estimates-Worthwhile mean score (where 10 is 'completely worthwhile'),upper,2019,7.87,0.16308600000000045
annual-personal-wellbeing-estimates-Worthwhile mean score (where 10 is 'completely worthwhile'),upper,2015,7.84,0.13343399999999978
annual-personal-wellbeing-estimates-Worthwhile mean score (where 10 is 'completely worthwhile'),upper,2014,7.82,0.14826000000000078
annual-personal-wellbeing-estimates-Worthwhile mean score (where 10 is 'completely worthwhile'),upper,2013,7.74,0.13343399999999978
annual-personal-wellbeing-estimates-Worthwhile mean score (where 10 is 'completely worthwhile'),upper,2012,7.69,0.14826000000000078
annual-personal-wellbeing-estimates-Worthwhile mean score (where 10 is 'completely worthwhile'),upper,2016,7.87,0.13343399999999978
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),country,2011,7.31,0.014825999999999683
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),country,2022,7.385,0.029652000000000026
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),country,2021,7.4399999999999995,0.06671699999999989
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),country,2020,7.31,0.022238999999999523
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),country,2018,7.545,0.029652000000000026
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),country,2017,7.51,0.029651999999999366
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),country,2019,7.455,0.029652000000000026
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),country,2015,7.455,0.029652000000000026
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),country,2014,7.46,0.007412999999999842
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),country,2013,7.390000000000001,0.014826000000001
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),country,2012,7.32,0.029652000000000685
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),country,2016,7.495,0.044477999999999705
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),region,2011,7.31,0.08895600000000008
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),region,2022,7.375,0.06671699999999989
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),region,2021,7.455,0.05189100000000021
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),region,2020,7.295,0.07412999999999974
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),region,2018,7.54,0.05930400000000005
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),region,2017,7.51,0.044477999999999046
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),region,2019,7.475,0.07413000000000039
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),region,2015,7.455,0.11119500000000025
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),region,2014,7.455,0.08895599999999941
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),region,2013,7.405,0.05189100000000021
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),region,2012,7.32,0.06671699999999989
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),region,2016,7.49,0.05930400000000005
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),lower,2011,7.31,0.2223899999999992
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),lower,2022,7.42,0.2520419999999999
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),lower,2021,7.47,0.20756399999999953
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),lower,2020,7.35,0.20756400000000083
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),lower,2018,7.6,0.19273800000000116
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),lower,2017,7.54,0.2223900000000005
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),lower,2019,7.5,0.2223900000000005
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),lower,2015,7.49,0.20756399999999953
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),lower,2014,7.49,0.2223899999999992
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),lower,2013,7.42,0.2223900000000005
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),lower,2012,7.33,0.2223900000000005
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),lower,2016,7.53,0.20756399999999953
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),upper,2011,7.28,0.17791200000000015
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),upper,2022,7.39,0.19273799999999983
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),upper,2021,7.45,0.14826000000000011
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),upper,2020,7.32,0.16308599999999915
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),upper,2018,7.57,0.17791200000000015
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),upper,2017,7.53,0.19273799999999983
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),upper,2019,7.48,0.16308599999999915
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),upper,2015,7.46,0.16308600000000045
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),upper,2014,7.46,0.16308600000000045
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),upper,2013,7.38,0.17791200000000015
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),upper,2012,7.3,0.17791200000000015
annual-personal-wellbeing-estimates-Happiness mean score (where 10 is 'completely happy'),upper,2016,7.52,0.16308599999999915
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),country,2011,7.46,0.08154299999999957
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),country,2022,7.465,0.06671699999999989
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),country,2021,7.515000000000001,0.07413000000000039
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),country,2020,7.38,0.007412999999999842
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),country,2018,7.7,0.022239000000000182
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),country,2017,7.7,0.022239000000000182
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),country,2019,7.67,0.022238999999999523
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),country,2015,7.66,0.03706500000000053
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),country,2014,7.63,0.07413000000000039
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),country,2013,7.55,0.05930400000000005
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),country,2012,7.485,0.06671699999999989
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),country,2016,7.675,0.022238999999999523
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),region,2011,7.45,0.08895600000000008
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),region,2022,7.4350000000000005,0.06671699999999989
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),region,2021,7.529999999999999,0.06671699999999989
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),region,2020,7.385,0.05930400000000005
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),region,2018,7.7,0.05930400000000005
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),region,2017,7.7,0.05189100000000021
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),region,2019,7.67,0.05930400000000005
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),region,2015,7.66,0.08154300000000023
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),region,2014,7.605,0.08154299999999957
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),region,2013,7.535,0.06671699999999989
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),region,2012,7.475,0.08895600000000008
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),region,2016,7.6850000000000005,0.09636899999999926
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),lower,2011,7.46,0.20756399999999953
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),lower,2022,7.48,0.2223899999999992
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),lower,2021,7.55,0.20756399999999953
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),lower,2020,7.41,0.20756400000000017
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),lower,2018,7.74,0.20756400000000083
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),lower,2017,7.73,0.19273799999999983
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),lower,2019,7.69,0.17791200000000015
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),lower,2015,7.69,0.19273800000000116
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),lower,2014,7.65,0.19273800000000116
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),lower,2013,7.55,0.20756399999999953
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),lower,2012,7.5,0.20756399999999953
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),lower,2016,7.7,0.185325
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),upper,2011,7.425,0.185325
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),upper,2022,7.445,0.185325
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),upper,2021,7.51,0.14826000000000078
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),upper,2020,7.39,0.16308599999999915
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),upper,2018,7.71,0.17791200000000015
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),upper,2017,7.68,0.16308600000000045
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),upper,2019,7.67,0.14825999999999948
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),upper,2015,7.65,0.16308600000000045
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),upper,2014,7.6,0.14826000000000078
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),upper,2013,7.51,0.17791200000000015
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),upper,2012,7.44,0.17791199999999882
annual-personal-wellbeing-estimates-Satisfaction mean score (where 10 is 'completely satisfied'),upper,2016,7.67,0.14825999999999948
ni-employment-rate-Economic Inactivity Rate,lower,2022,25.1,2.520420000000004
ni-employment-rate-Economic Inactivity Rate,upper,2022,25.1,2.520420000000004
ni-employment-rate-Employment Rate,lower,2022,73.8,1.779120000000004
ni-employment-rate-Employment Rate,upper,2022,73.8,1.779120000000004
